url,# links to url,out links
https://www.cpp.edu/maps/?id=1130,1,[]
https://www.cpp.edu/registrar/faq/index.shtml,11,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml#main', 'https://www.cpp.edu/registrar/index.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml#item-1', 'https://www.cpp.edu/registrar/registration/registration-information.shtml', 'https://www.cpp.edu/registrar/registration/waitlisting.shtml', 'https://www.cpp.edu/registrar/registration/enrollment.shtml', 'https://www.cpp.edu/registrar/registration/schedule-builder.shtml', 'https://www.cpp.edu/registrar/registration/csu-fully-onlinecoursematch.shtml', 'https://www.cpp.edu/registrar/registration/concurrent-enrollment.shtml', 'https://www.cpp.edu/registrar/calworks/index.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml#item-2', 'https://www.cpp.edu/registrar/student-record/grades.shtml', 'https://www.cpp.edu/registrar/student-record/degree-enrollment-verifications.shtml', 'https://www.cpp.edu/registrar/student-record/update-personal-information.shtml', 'https://www.cpp.edu/registrar/student-record/notarization-authentication.shtml', 'https://www.cpp.edu/registrar/ferpa.shtml', 'https://www.cpp.edu/registrar/academic-policies/index.shtml', 'https://www.cpp.edu/registrar/transcripts/index.shtml', 'https://www.cpp.edu/registrar/forms/index.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml#item-3', 'https://www.cpp.edu/registrar/va-services/federal.shtml', 'https://www.cpp.edu/registrar/va-services/state.shtml', 'https://www.cpp.edu/registrar/va-services/cpp.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml#item-4', 'https://www.cpp.edu/registrar/articulation/articulation-agreements.shtml', 'https://www.cpp.edu/registrar/articulation/tes.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml#item-5', 'https://www.cpp.edu/registrar/graduation/ready-set-graduate.shtml', 'https://www.cpp.edu/registrar/graduation/applying-for-graduation.shtml', 'https://www.cpp.edu/registrar/graduation/transfer-and-graduation-advisors.shtml', 'https://www.cpp.edu/registrar/graduation/early-commencement-participation.shtml', 'https://www.cpp.edu/registrar/graduation/diploma-info.shtml', 'https://www.cpp.edu/registrar/degree-progress-report/index.shtml', 'https://www.cpp.edu/registrar/transfer-credit-info/index.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml#item-6', 'https://www.cpp.edu/registrar/faculty-staff-resources/class-scheduling-resources.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/returning-students-detail.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/faculty-grading.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/guides-and-resources.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/important-dates-and-deadlines.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/additional-resources.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml', 'https://www.cpp.edu/registrar/faq/registration-faq.shtml', 'https://www.cpp.edu/registrar/faq/holds-faq.shtml', 'https://www.cpp.edu/registrar/faq/records-faq.shtml', 'https://www.cpp.edu/registrar/faq/requesting-transcripts-faq.shtml', 'https://www.cpp.edu/registrar/faq/withdrawal-faq.shtml', 'https://www.cpp.edu/registrar/faq/diploma-faq.shtml', 'https://www.cpp.edu/registrar/faq/petitions-faq.shtml', 'https://www.cpp.edu/registrar/faq/transfer-credit-faq.shtml', 'https://www.cpp.edu/registrar/faq/graduation-faq.shtml', 'https://www.cpp.edu/registrar/faq/ecp-faq.shtml', 'https://www.cpp.edu/registrar/faq/calworks-faq.shtml', 'https://www.cpp.edu/registrar/faq/va-services-faq.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/registrar/contact-us.shtml,11,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml#main', 'https://www.cpp.edu/registrar/index.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml#item-1', 'https://www.cpp.edu/registrar/registration/registration-information.shtml', 'https://www.cpp.edu/registrar/registration/waitlisting.shtml', 'https://www.cpp.edu/registrar/registration/enrollment.shtml', 'https://www.cpp.edu/registrar/registration/schedule-builder.shtml', 'https://www.cpp.edu/registrar/registration/csu-fully-onlinecoursematch.shtml', 'https://www.cpp.edu/registrar/registration/concurrent-enrollment.shtml', 'https://www.cpp.edu/registrar/calworks/index.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml#item-2', 'https://www.cpp.edu/registrar/student-record/grades.shtml', 'https://www.cpp.edu/registrar/student-record/degree-enrollment-verifications.shtml', 'https://www.cpp.edu/registrar/student-record/update-personal-information.shtml', 'https://www.cpp.edu/registrar/student-record/notarization-authentication.shtml', 'https://www.cpp.edu/registrar/ferpa.shtml', 'https://www.cpp.edu/registrar/academic-policies/index.shtml', 'https://www.cpp.edu/registrar/transcripts/index.shtml', 'https://www.cpp.edu/registrar/forms/index.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml#item-3', 'https://www.cpp.edu/registrar/va-services/federal.shtml', 'https://www.cpp.edu/registrar/va-services/state.shtml', 'https://www.cpp.edu/registrar/va-services/cpp.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml#item-4', 'https://www.cpp.edu/registrar/articulation/articulation-agreements.shtml', 'https://www.cpp.edu/registrar/articulation/tes.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml#item-5', 'https://www.cpp.edu/registrar/graduation/ready-set-graduate.shtml', 'https://www.cpp.edu/registrar/graduation/applying-for-graduation.shtml', 'https://www.cpp.edu/registrar/graduation/transfer-and-graduation-advisors.shtml', 'https://www.cpp.edu/registrar/graduation/early-commencement-participation.shtml', 'https://www.cpp.edu/registrar/graduation/diploma-info.shtml', 'https://www.cpp.edu/registrar/degree-progress-report/index.shtml', 'https://www.cpp.edu/registrar/transfer-credit-info/index.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml#item-6', 'https://www.cpp.edu/registrar/faculty-staff-resources/class-scheduling-resources.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/returning-students-detail.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/faculty-grading.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/guides-and-resources.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/important-dates-and-deadlines.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/additional-resources.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/outreach/tours.shtml,3,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/outreach/tours.shtml#main', 'https://www.cpp.edu/outreach/index.shtml', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/outreach/contact_outreach/index.shtml', 'https://www.cpp.edu/outreach/contact_outreach/contact-us.shtml', 'https://www.cpp.edu/outreach/contact_outreach/outreach-rep.shtml', 'https://www.cpp.edu/outreach/counselor-connections/index.shtml', 'https://www.cpp.edu/outreach/pre-admission-advising.shtml', 'https://www.cpp.edu/outreach/faqs.shtml', 'https://www.cpp.edu/outreach/broncostories.shtml', 'https://www.cpp.edu/housing/futureresidents/tours.shtml', 'https://www.cpp.edu/outreach/virtualtours.shtml', 'https://www.cpp.edu/outreach/360tours.shtml', 'https://www.cpp.edu/maps/?id=1130#!m/373463', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/registrar//transcripts/index.shtml,2,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/registrar//transcripts/index.shtml#main', 'https://www.cpp.edu/registrar/index.shtml', 'https://www.cpp.edu/registrar//transcripts/index.shtml#item-1', 'https://www.cpp.edu/registrar/registration/registration-information.shtml', 'https://www.cpp.edu/registrar/registration/waitlisting.shtml', 'https://www.cpp.edu/registrar/registration/enrollment.shtml', 'https://www.cpp.edu/registrar/registration/schedule-builder.shtml', 'https://www.cpp.edu/registrar/registration/csu-fully-onlinecoursematch.shtml', 'https://www.cpp.edu/registrar/registration/concurrent-enrollment.shtml', 'https://www.cpp.edu/registrar/calworks/index.shtml', 'https://www.cpp.edu/registrar//transcripts/index.shtml#item-2', 'https://www.cpp.edu/registrar/student-record/grades.shtml', 'https://www.cpp.edu/registrar/student-record/degree-enrollment-verifications.shtml', 'https://www.cpp.edu/registrar/student-record/update-personal-information.shtml', 'https://www.cpp.edu/registrar/student-record/notarization-authentication.shtml', 'https://www.cpp.edu/registrar/ferpa.shtml', 'https://www.cpp.edu/registrar/academic-policies/index.shtml', 'https://www.cpp.edu/registrar/transcripts/index.shtml', 'https://www.cpp.edu/registrar/forms/index.shtml', 'https://www.cpp.edu/registrar//transcripts/index.shtml#item-3', 'https://www.cpp.edu/registrar/va-services/federal.shtml', 'https://www.cpp.edu/registrar/va-services/state.shtml', 'https://www.cpp.edu/registrar/va-services/cpp.shtml', 'https://www.cpp.edu/registrar//transcripts/index.shtml#item-4', 'https://www.cpp.edu/registrar/articulation/articulation-agreements.shtml', 'https://www.cpp.edu/registrar/articulation/tes.shtml', 'https://www.cpp.edu/registrar//transcripts/index.shtml#item-5', 'https://www.cpp.edu/registrar/graduation/ready-set-graduate.shtml', 'https://www.cpp.edu/registrar/graduation/applying-for-graduation.shtml', 'https://www.cpp.edu/registrar/graduation/transfer-and-graduation-advisors.shtml', 'https://www.cpp.edu/registrar/graduation/early-commencement-participation.shtml', 'https://www.cpp.edu/registrar/graduation/diploma-info.shtml', 'https://www.cpp.edu/registrar/degree-progress-report/index.shtml', 'https://www.cpp.edu/registrar/transfer-credit-info/index.shtml', 'https://www.cpp.edu/registrar//transcripts/index.shtml#item-6', 'https://www.cpp.edu/registrar/faculty-staff-resources/class-scheduling-resources.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/returning-students-detail.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/faculty-grading.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/guides-and-resources.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/important-dates-and-deadlines.shtml', 'https://www.cpp.edu/registrar/faculty-staff-resources/additional-resources.shtml', 'https://www.cpp.edu/registrar/faq/index.shtml', 'https://www.cpp.edu/registrar/contact-us.shtml', 'https://www.cpp.edu/broncodirect/', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/academic-programs/eap/index.shtml,2,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/academic-programs/eap/index.shtml#main', 'https://www.cpp.edu/academic-programs/eap/index.shtml', 'https://www.cpp.edu/academic-programs/eap/academic-preparation-and-placement.shtml', 'https://www.cpp.edu/academic-programs/eap/educators/index.shtml', 'https://www.cpp.edu/academic-programs/eap/educators/erwc.shtml', 'https://www.cpp.edu/academic-programs/eap/educators/event-registration.shtml', 'https://www.cpp.edu/academic-programs/eap/contact-us.shtml', 'https://www.cpp.edu/studentsuccess/oss/project-caminos/future-students.shtml', 'https://www.cpp.edu/admissions/index.shtml', 'https://www.cpp.edu/studentsuccess/oss/project-caminos/index.shtml', 'https://www.cpp.edu/outreach/index.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/drc/additional-resources1/faculty-corner.shtml,4,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/drc/additional-resources1/faculty-corner.shtml#main', 'https://www.cpp.edu/drc/index.shtml', 'https://www.cpp.edu/drc/additional-resources1/faculty-corner.shtml', 'https://www.cpp.edu/drc/applying-for-services/applying-for-services.shtml', 'https://www.cpp.edu/drc/applying-for-services/disability-documentation.shtml', 'https://www.cpp.edu/drc/applying-for-services/difference-k12-highered.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/new-student-virtual-orientation.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/accommodations-services.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/policies-and-procedures-links.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/dispute-resolution1.shtml', 'https://www.cpp.edu/drc/other-drc-services/academic-advising.shtml', 'https://www.cpp.edu/drc/other-drc-services/coaching.shtml', 'https://www.cpp.edu/drc/arches/index.shtml', 'https://www.cpp.edu/ada/ability-ally-training.shtml', 'https://www.cpp.edu/drc/other-drc-services/kurzweil-300.shtml', 'https://www.cpp.edu/drc/additional-resources1/student-resources.shtml', 'https://www.cpp.edu/drc/additional-resources1/additional-resources.shtml', 'https://www.cpp.edu/drc/additional-resources1/voter-info.shtml', 'https://www.cpp.edu/drc/additional-resources1/student-resources-tech.shtml', 'https://www.cpp.edu/drc/additional-resources1/instruction-mode-resources.shtml', 'https://www.cpp.edu/drc/contact-us/mission-vision.shtml', 'https://www.cpp.edu/drc/contact-us/contact-us.shtml', 'https://www.cpp.edu/drc/contact-us/meet-staff.shtml', 'https://www.cpp.edu/drc/contact-us/hours-location.shtml', 'https://www.cpp.edu/healthwellbeing/', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/drc/additional-resources1/additional-resources.shtml,4,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/drc/additional-resources1/additional-resources.shtml#main', 'https://www.cpp.edu/drc/index.shtml', 'https://www.cpp.edu/drc/additional-resources1/additional-resources.shtml', 'https://www.cpp.edu/drc/applying-for-services/applying-for-services.shtml', 'https://www.cpp.edu/drc/applying-for-services/disability-documentation.shtml', 'https://www.cpp.edu/drc/applying-for-services/difference-k12-highered.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/new-student-virtual-orientation.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/accommodations-services.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/policies-and-procedures-links.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/dispute-resolution1.shtml', 'https://www.cpp.edu/drc/other-drc-services/academic-advising.shtml', 'https://www.cpp.edu/drc/other-drc-services/coaching.shtml', 'https://www.cpp.edu/drc/arches/index.shtml', 'https://www.cpp.edu/ada/ability-ally-training.shtml', 'https://www.cpp.edu/drc/other-drc-services/kurzweil-300.shtml', 'https://www.cpp.edu/drc/additional-resources1/student-resources.shtml', 'https://www.cpp.edu/drc/additional-resources1/faculty-corner.shtml', 'https://www.cpp.edu/drc/additional-resources1/voter-info.shtml', 'https://www.cpp.edu/drc/additional-resources1/student-resources-tech.shtml', 'https://www.cpp.edu/drc/additional-resources1/instruction-mode-resources.shtml', 'https://www.cpp.edu/drc/contact-us/mission-vision.shtml', 'https://www.cpp.edu/drc/contact-us/contact-us.shtml', 'https://www.cpp.edu/drc/contact-us/meet-staff.shtml', 'https://www.cpp.edu/drc/contact-us/hours-location.shtml', 'https://www.cpp.edu/healthwellbeing/', 'https://www.cpp.edu/drc/faculty-resources/faculty-role-responsibilities.shtml', 'https://www.cpp.edu/drc/faculty-resources/notification-of-accommodations.shtml', 'https://www.cpp.edu/drc/faculty-resources/syllabus-statement.shtml', 'https://www.cpp.edu/drc/faculty-resources/accessible-technology.shtml', 'https://www.cpp.edu/drc/faculty-resources/faculty-testing-resources.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/philanthropy/governance/index.shtml,6,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/philanthropy/governance/index.shtml#main', 'https://www.cpp.edu/philanthropy/index.shtml', 'https://www.cpp.edu/philanthropy/governance/index.shtml#item-1', 'https://www.cpp.edu/philanthropy/about/index.shtml', 'https://www.cpp.edu/philanthropy/about/public-documents.shtml', 'https://www.cpp.edu/philanthropy/about/faqs.shtml', 'https://www.cpp.edu/philanthropy/about/trainings.shtml', 'https://www.cpp.edu/philanthropy/governance/index.shtml#item-2', 'https://www.cpp.edu/philanthropy/governance/index.shtml', 'https://www.cpp.edu/philanthropy/governance/index.shtml#item-3', 'https://www.cpp.edu/philanthropy/giving/impact.shtml', 'https://www.cpp.edu/philanthropy/giving/endowment.shtml', 'https://www.cpp.edu/philanthropy/governance/index.shtml#item-4', 'https://www.cpp.edu/philanthropy/policies/general.shtml', 'https://www.cpp.edu/philanthropy/policies/financial.shtml', 'https://www.cpp.edu/philanthropy/reports.shtml', 'https://www.cpp.edu/philanthropy/forms.shtml', 'https://www.cpp.edu/philanthropy/contact.shtml', 'https://www.cpp.edu/philanthropy/governance/larry-gates.shtml', 'https://www.cpp.edu/president/about/index.shtml', 'https://www.cpp.edu/philanthropy/governance/dan-montplaisir.shtml', 'https://www.cpp.edu/philanthropy/governance/winny-dong.shtml', 'https://www.cpp.edu/philanthropy/governance/ron-gregoire.shtml', 'https://www.cpp.edu/philanthropy/governance/susan-kellogg-bell.shtml', 'https://www.cpp.edu/philanthropy/governance/diane-miller.shtml', 'https://www.cpp.edu/philanthropy/governance/john-resich.shtml', 'https://www.cpp.edu/philanthropy/governance/walter-allen-iii.shtml', 'https://www.cpp.edu/philanthropy/governance/al-khatib.shtml', 'https://www.cpp.edu/philanthropy/governance/brett-berglund.shtml', 'https://www.cpp.edu/philanthropy/governance/kristin-crellin.shtml', 'https://www.cpp.edu/philanthropy/governance/rudy-duran.shtml', 'https://www.cpp.edu/philanthropy/governance/earl-gales.shtml', 'https://www.cpp.edu/philanthropy/governance/michele-gendreau.shtml', 'https://www.cpp.edu/philanthropy/governance/christina-gonzales.shtml', 'https://www.cpp.edu/philanthropy/governance/iris-levine.shtml', 'https://www.cpp.edu/philanthropy/governance/majed-muhtaseb.shtml', 'https://www.cpp.edu/philanthropy/governance/doug-nelson.shtml', 'https://www.cpp.edu/philanthropy/governance/pat-patel.shtml', 'https://www.cpp.edu/philanthropy/governance/joseph-simoneschi.shtml', 'https://www.cpp.edu/philanthropy/governance/david-singelyn.shtml', 'https://www.cpp.edu/philanthropy/governance/juliana-terian.shtml', 'https://www.cpp.edu/philanthropy/governance/sharon-tomkins.shtml', 'https://www.cpp.edu/philanthropy/governance/ysabel-trinidad.shtml', 'https://www.cpp.edu/philanthropy/governance/sean-yu.shtml', 'https://www.cpp.edu/philanthropy/governance/phabhat-jammalamadaka.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/drc/additional-resources1/student-resources.shtml,4,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/drc/additional-resources1/student-resources.shtml#main', 'https://www.cpp.edu/drc/index.shtml', 'https://www.cpp.edu/drc/additional-resources1/student-resources.shtml', 'https://www.cpp.edu/drc/applying-for-services/applying-for-services.shtml', 'https://www.cpp.edu/drc/applying-for-services/disability-documentation.shtml', 'https://www.cpp.edu/drc/applying-for-services/difference-k12-highered.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/new-student-virtual-orientation.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/accommodations-services.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/policies-and-procedures-links.shtml', 'https://www.cpp.edu/drc/accommodations-and-procedures/dispute-resolution1.shtml', 'https://www.cpp.edu/drc/other-drc-services/academic-advising.shtml', 'https://www.cpp.edu/drc/other-drc-services/coaching.shtml', 'https://www.cpp.edu/drc/arches/index.shtml', 'https://www.cpp.edu/ada/ability-ally-training.shtml', 'https://www.cpp.edu/drc/other-drc-services/kurzweil-300.shtml', 'https://www.cpp.edu/drc/additional-resources1/additional-resources.shtml', 'https://www.cpp.edu/drc/additional-resources1/faculty-corner.shtml', 'https://www.cpp.edu/drc/additional-resources1/voter-info.shtml', 'https://www.cpp.edu/drc/additional-resources1/student-resources-tech.shtml', 'https://www.cpp.edu/drc/additional-resources1/instruction-mode-resources.shtml', 'https://www.cpp.edu/drc/contact-us/mission-vision.shtml', 'https://www.cpp.edu/drc/contact-us/contact-us.shtml', 'https://www.cpp.edu/drc/contact-us/meet-staff.shtml', 'https://www.cpp.edu/drc/contact-us/hours-location.shtml', 'https://www.cpp.edu/healthwellbeing/', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/studentsuccess/oss/virtual-petitions.shtml,1,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/studentsuccess/oss/virtual-petitions.shtml#main', 'https://www.cpp.edu/studentsuccess/oss/index.shtml', 'https://www.cpp.edu/studentsuccess/oss/about.shtml', 'https://www.cpp.edu/studentsuccess/oss/gi-2025/index.shtml', 'https://www.cpp.edu/studentsuccess/oss/academic-advising/index.shtml', 'https://www.cpp.edu/studentsuccess/oss/forms.shtml', 'https://www.cpp.edu/studentsuccess/oss/grants.shtml', 'https://www.cpp.edu/studentsuccess/oss/contact.shtml', 'https://www.cpp.edu/studentsuccess/index.shtml', 'https://www.cpp.edu/faculty-affairs/about-us/dept-chairs-deans-dir.shtml', 'https://www.cpp.edu/studentsuccess/bronco-advising-center/index.shtml', 'https://www.cpp.edu/financial-aid/', 'https://www.cpp.edu/registrar/forms/forms.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/ceis/credential-program/credential-services/programs-and-services.shtml,4,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/ceis/index.shtml', 'https://www.cpp.edu/ceis/credential-program/credential-services/programs-and-services.shtml#main', 'https://www.cpp.edu/ceis/credential-program/index.shtml', 'https://www.cpp.edu/ceis/credential-program/orientation.shtml', 'https://www.cpp.edu/ceis/credential-program/credential-services/programs-and-services.shtml#item-1', 'https://www.cpp.edu/ceis/credential-program/admission/admission-information.shtml', 'https://www.cpp.edu/ceis/credential-program/admission/program-application.shtml', 'https://www.cpp.edu/ceis/credential-program/credential-services/programs-and-services.shtml#item-2', 'https://www.cpp.edu/ceis/credential-program/forms/general-forms.shtml', 'https://www.cpp.edu/ceis/credential-program/forms/handbooks.shtml', 'https://www.cpp.edu/ceis/credential-program/credential-services/programs-and-services.shtml#item-3', 'https://www.cpp.edu/ceis/credential-program/clinical-practice/students.shtml', 'https://www.cpp.edu/ceis/credential-program/clinical-practice/university-supervisors.shtml', 'https://www.cpp.edu/ceis/credential-program/clinical-practice/cooperating-teachers.shtml', 'https://www.cpp.edu/ceis/credential-program/teacher-intern.shtml', 'https://www.cpp.edu/ceis/credential-program/scholarships.shtml', 'https://www.cpp.edu/ceis/credential-program/credential-services/programs-and-services.shtml#item-4', 'https://www.cpp.edu/ceis/credential-program/credential-services/programs-and-services.shtml', 'https://www.cpp.edu/ceis/credential-program/credential-services/employment-and-career-center.shtml', 'https://www.cpp.edu/ceis/credential-program/credential-services/programs-and-services.shtml#item-5', 'https://www.cpp.edu/ceis/credential-program/caltpa/about-caltpa.shtml', 'https://www.cpp.edu/ceis/credential-program/caltpa/process.shtml', 'https://www.cpp.edu/ceis/credential-program/caltpa/caltpa-cycle-materials.shtml', 'https://www.cpp.edu/ceis/credential-program/caltpa/resources.shtml', 'https://www.cpp.edu/ceis/credential-program/faqs.shtml', 'https://www.cpp.edu/ceis/credential-program/learning-outcomes.shtml', 'https://www.cpp.edu/ceis/credential-program/contact-us.shtml', 'https://www.cpp.edu/ceis/credential-program/exams-and-subject-matter.shtml', 'https://www.cpp.edu/ceis/credential-program/adding-additional-credentials-and-authorizations.shtml', 'https://www.cpp.edu/ceis/credential-program/teach-grant.shtml', 'https://www.cpp.edu/ceis/early-childhood-studies/practicum-orientation.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/stratcomm/getting-news.shtml,6,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/stratcomm/getting-news.shtml#main', 'https://www.cpp.edu/stratcomm/index.shtml', 'https://www.cpp.edu/stratcomm/resources-for-communicators.shtml', 'https://www.cpp.edu/stratcomm/getting-news.shtml', 'https://www.cpp.edu/stratcomm/media.shtml', 'https://www.cpp.edu/stratcomm/publications.shtml', 'https://www.cpp.edu/stratcomm/contact.shtml', 'https://www.cpp.edu/em/emergency-communication/safety-alert-system.shtml', 'https://www.cpp.edu/stratcomm/cpp-this-week.shtml', 'https://www.cpp.edu/together/', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
